,index,draw,location_id,age_group_id,value
8209,8209,draw_235,159,9,0.018080811
8210,8210,draw_235,159,10,0.007403324
8211,8211,draw_235,159,11,0.013814998
8212,8212,draw_235,159,12,0.035881384
8213,8213,draw_235,159,13,0.000543072
8214,8214,draw_235,159,14,0.008290949
8215,8215,draw_235,159,15,0.001991114
8216,8216,draw_235,159,16,0.040670722
8217,8217,draw_235,165,8,0.016540839
8218,8218,draw_235,165,9,0.018080811
8219,8219,draw_235,165,10,0.007403324
8220,8220,draw_235,165,11,0.013814998
8221,8221,draw_235,165,12,0.035881384
8222,8222,draw_235,165,13,0.000543072
8223,8223,draw_235,165,14,0.008290949
8224,8224,draw_235,165,15,0.001991114
8225,8225,draw_235,165,16,0.040670722
8226,8226,draw_235,174,8,0.008320322
8227,8227,draw_235,174,9,0.006441671
8228,8228,draw_235,174,10,0.006700166
8229,8229,draw_235,174,11,0.00935766
8230,8230,draw_235,174,12,0.011675126
8231,8231,draw_235,174,13,0.007013665
8232,8232,draw_235,174,14,0.006162862
8233,8233,draw_235,174,15,0.009853295
8234,8234,draw_235,174,16,0.007799863
8235,8235,draw_235,179,8,0.008320322
8236,8236,draw_235,179,9,0.006441671
8237,8237,draw_235,179,10,0.006700166
8238,8238,draw_235,179,11,0.00935766
8239,8239,draw_235,179,12,0.011675126
8240,8240,draw_235,179,13,0.007013665
8241,8241,draw_235,179,14,0.006162862
8242,8242,draw_235,179,15,0.009853295
8243,8243,draw_235,179,16,0.007799863
8244,8244,draw_235,199,8,0.016720776
8245,8245,draw_235,199,9,0.018612791
8246,8246,draw_235,199,10,0.014996308
8247,8247,draw_235,199,11,0.011421278
8248,8248,draw_235,199,12,0.015617358
8249,8249,draw_235,199,13,0.015737051
8250,8250,draw_235,199,14,0.013749646
8251,8251,draw_235,199,15,0.017232534
8252,8252,draw_235,199,16,0.019419837
8253,8253,draw_235,214,8,0.016720776
8254,8254,draw_235,214,9,0.018612791
8255,8255,draw_235,214,10,0.014996308
8256,8256,draw_235,214,11,0.011421278
8257,8257,draw_235,214,12,0.015617358
8258,8258,draw_235,214,13,0.015737051
8259,8259,draw_235,214,14,0.013749646
8260,8260,draw_235,214,15,0.017232534
8261,8261,draw_235,214,16,0.019419837
8262,8262,draw_236,159,8,0.007290303
8263,8263,draw_236,159,9,0.007097681
8264,8264,draw_236,159,10,0.019930353
8265,8265,draw_236,159,11,0.010702364
8266,8266,draw_236,159,12,0.043529933
8267,8267,draw_236,159,13,0.029393514
8268,8268,draw_236,159,14,0.0021935
8269,8269,draw_236,159,15,0.008154678
8270,8270,draw_236,159,16,0.040434196
8271,8271,draw_236,165,8,0.007290303
8272,8272,draw_236,165,9,0.007097681
8273,8273,draw_236,165,10,0.019930353
8274,8274,draw_236,165,11,0.010702364
8275,8275,draw_236,165,12,0.043529933
8276,8276,draw_236,165,13,0.029393514
8277,8277,draw_236,165,14,0.0021935
8278,8278,draw_236,165,15,0.008154678
8279,8279,draw_236,165,16,0.040434196
8280,8280,draw_236,174,8,0.005278797
8281,8281,draw_236,174,9,0.009862891
8282,8282,draw_236,174,10,0.00953156
8283,8283,draw_236,174,11,0.008140592
8284,8284,draw_236,174,12,0.010506209
8285,8285,draw_236,174,13,0.006315254
8286,8286,draw_236,174,14,0.002900132
8287,8287,draw_236,174,15,0.006436066
8288,8288,draw_236,174,16,0.009111675
8289,8289,draw_236,179,8,0.005278797
8290,8290,draw_236,179,9,0.009862891
8291,8291,draw_236,179,10,0.00953156
8292,8292,draw_236,179,11,0.008140592
8293,8293,draw_236,179,12,0.010506209
8294,8294,draw_236,179,13,0.006315254
8295,8295,draw_236,179,14,0.002900132
8296,8296,draw_236,179,15,0.006436066
8297,8297,draw_236,179,16,0.009111675
8298,8298,draw_236,199,8,0.018167401
8299,8299,draw_236,199,9,0.015008827
8300,8300,draw_236,199,10,0.007779902
8301,8301,draw_236,199,11,0.024954936
8302,8302,draw_236,199,12,0.020795347
8303,8303,draw_236,199,13,0.0235951
8304,8304,draw_236,199,14,0.023757667
8305,8305,draw_236,199,15,0.024929231
8306,8306,draw_236,199,16,0.033918034
8307,8307,draw_236,214,8,0.018167401
8308,8308,draw_236,214,9,0.015008827
8309,8309,draw_236,214,10,0.007779902
8310,8310,draw_236,214,11,0.024954936
8311,8311,draw_236,214,12,0.020795347
8312,8312,draw_236,214,13,0.0235951
8313,8313,draw_236,214,14,0.023757667
8314,8314,draw_236,214,15,0.024929231
8315,8315,draw_236,214,16,0.033918034
8316,8316,draw_237,159,8,0.003063498
8317,8317,draw_237,159,9,0.03086093
8318,8318,draw_237,159,10,0.049793958
8319,8319,draw_237,159,11,0.033248327
8320,8320,draw_237,159,12,0.015344733
8321,8321,draw_237,159,13,0.043707547
8322,8322,draw_237,159,14,0.041677876
8323,8323,draw_237,159,15,0.026439626
8324,8324,draw_237,159,16,0.013667981
8325,8325,draw_237,165,8,0.003063498
8326,8326,draw_237,165,9,0.03086093
8327,8327,draw_237,165,10,0.049793958
8328,8328,draw_237,165,11,0.033248327
8329,8329,draw_237,165,12,0.015344733
8330,8330,draw_237,165,13,0.043707547
8331,8331,draw_237,165,14,0.041677876
8332,8332,draw_237,165,15,0.026439626
8333,8333,draw_237,165,16,0.013667981
8334,8334,draw_237,174,8,0.008400824
8335,8335,draw_237,174,9,0.006611375
8336,8336,draw_237,174,10,0.00789393
8337,8337,draw_237,174,11,0.01238471
8338,8338,draw_237,174,12,0.00820654
8339,8339,draw_237,174,13,0.008701051
8340,8340,draw_237,174,14,0.008522369
8341,8341,draw_237,174,15,0.003700968
8342,8342,draw_237,174,16,0.004445669
8343,8343,draw_237,179,8,0.008400824
8344,8344,draw_237,179,9,0.006611375
8345,8345,draw_237,179,10,0.00789393
8346,8346,draw_237,179,11,0.01238471
8347,8347,draw_237,179,12,0.00820654
8348,8348,draw_237,179,13,0.008701051
8349,8349,draw_237,179,14,0.008522369
8350,8350,draw_237,179,15,0.003700968
8351,8351,draw_237,179,16,0.004445669
8352,8352,draw_237,199,8,0.01684699
8353,8353,draw_237,199,9,0.013918767
8354,8354,draw_237,199,10,0.019532959
8355,8355,draw_237,199,11,0.023042435
8356,8356,draw_237,199,12,0.015174556
8357,8357,draw_237,199,13,0.022915881
8358,8358,draw_237,199,14,0.012774842
8359,8359,draw_237,199,15,0.040162454
8360,8360,draw_237,199,16,0.017997841
8361,8361,draw_237,214,8,0.01684699
8362,8362,draw_237,214,9,0.013918767
8363,8363,draw_237,214,10,0.019532959
8364,8364,draw_237,214,11,0.023042435
8365,8365,draw_237,214,12,0.015174556
8366,8366,draw_237,214,13,0.022915881
8367,8367,draw_237,214,14,0.012774842
8368,8368,draw_237,214,15,0.040162454
8369,8369,draw_237,214,16,0.017997841
8370,8370,draw_238,159,8,0.025522521
8371,8371,draw_238,159,9,0.012618057
8372,8372,draw_238,159,10,0.00876605
8373,8373,draw_238,159,11,0.004154034
8374,8374,draw_238,159,12,0.030968069
8375,8375,draw_238,159,13,0.002054183
8376,8376,draw_238,159,14,0.023909132
8377,8377,draw_238,159,15,0.004150016
8378,8378,draw_238,159,16,0.044419561
8379,8379,draw_238,165,8,0.025522521
8380,8380,draw_238,165,9,0.012618057
8381,8381,draw_238,165,10,0.00876605
8382,8382,draw_238,165,11,0.004154034
8383,8383,draw_238,165,12,0.030968069
8384,8384,draw_238,165,13,0.002054183
8385,8385,draw_238,165,14,0.023909132
8386,8386,draw_238,165,15,0.004150016
8387,8387,draw_238,165,16,0.044419561
8388,8388,draw_238,174,8,0.011390375
8389,8389,draw_238,174,9,0.005574271
8390,8390,draw_238,174,10,0.007061432
8391,8391,draw_238,174,11,0.007126691
8392,8392,draw_238,174,12,0.006163258
8393,8393,draw_238,174,13,0.008352743
8394,8394,draw_238,174,14,0.004905791
8395,8395,draw_238,174,15,0.011643394
8396,8396,draw_238,174,16,0.005761078
8397,8397,draw_238,179,8,0.011390375
8398,8398,draw_238,179,9,0.005574271
8399,8399,draw_238,179,10,0.007061432
8400,8400,draw_238,179,11,0.007126691
8401,8401,draw_238,179,12,0.006163258
8402,8402,draw_238,179,13,0.008352743
8403,8403,draw_238,179,14,0.004905791
8404,8404,draw_238,179,15,0.011643394
8405,8405,draw_238,179,16,0.005761078
8406,8406,draw_238,199,8,0.012349905
8407,8407,draw_238,199,9,0.01480572
8408,8408,draw_238,199,10,0.011532129
8409,8409,draw_238,199,11,0.017628727
8410,8410,draw_238,199,12,0.020817044
8411,8411,draw_238,199,13,0.02196086
8412,8412,draw_238,199,14,0.013020199
8413,8413,draw_238,199,15,0.018019716
8414,8414,draw_238,199,16,0.01500776
8415,8415,draw_238,214,8,0.012349905
8416,8416,draw_238,214,9,0.01480572
8417,8417,draw_238,214,10,0.011532129
8418,8418,draw_238,214,11,0.017628727
8419,8419,draw_238,214,12,0.020817044
8420,8420,draw_238,214,13,0.02196086
8421,8421,draw_238,214,14,0.013020199
8422,8422,draw_238,214,15,0.018019716
8423,8423,draw_238,214,16,0.01500776
8424,8424,draw_239,159,8,0.055871196
8425,8425,draw_239,159,9,0.018326534
8426,8426,draw_239,159,10,0.000652275
8427,8427,draw_239,159,11,0.008865543
8428,8428,draw_239,159,12,0.014441271
8429,8429,draw_239,159,13,0.017710953
8430,8430,draw_239,159,14,0.00442821
8431,8431,draw_239,159,15,0.01382982
8432,8432,draw_239,159,16,0.082799697
8433,8433,draw_239,165,8,0.055871196
8434,8434,draw_239,165,9,0.018326534
8435,8435,draw_239,165,10,0.000652275
8436,8436,draw_239,165,11,0.008865543
8437,8437,draw_239,165,12,0.014441271
8438,8438,draw_239,165,13,0.017710953
8439,8439,draw_239,165,14,0.00442821
8440,8440,draw_239,165,15,0.01382982
8441,8441,draw_239,165,16,0.082799697
8442,8442,draw_239,174,8,0.007907387
8443,8443,draw_239,174,9,0.00938571
8444,8444,draw_239,174,10,0.007492623
8445,8445,draw_239,174,11,0.009489736
8446,8446,draw_239,174,12,0.007731488
8447,8447,draw_239,174,13,0.007790774
8448,8448,draw_239,174,14,0.008806571
8449,8449,draw_239,174,15,0.0123077
8450,8450,draw_239,174,16,0.010663151
8451,8451,draw_239,179,8,0.007907387
8452,8452,draw_239,179,9,0.00938571
8453,8453,draw_239,179,10,0.007492623
8454,8454,draw_239,179,11,0.009489736
8455,8455,draw_239,179,12,0.007731488
8456,8456,draw_239,179,13,0.007790774
8457,8457,draw_239,179,14,0.008806571
8458,8458,draw_239,179,15,0.0123077
8459,8459,draw_239,179,16,0.010663151
8460,8460,draw_239,199,8,0.021722865
8461,8461,draw_239,199,9,0.019747397
8462,8462,draw_239,199,10,0.013583015
8463,8463,draw_239,199,11,0.019926993
8464,8464,draw_239,199,12,0.015159851
8465,8465,draw_239,199,13,0.01460259
8466,8466,draw_239,199,14,0.015402312
8467,8467,draw_239,199,15,0.03127292
8468,8468,draw_239,199,16,0.00974698
8469,8469,draw_239,214,8,0.021722865
8470,8470,draw_239,214,9,0.019747397
8471,8471,draw_239,214,10,0.013583015
8472,8472,draw_239,214,11,0.019926993
8473,8473,draw_239,214,12,0.015159851
8474,8474,draw_239,214,13,0.01460259
8475,8475,draw_239,214,14,0.015402312
8476,8476,draw_239,214,15,0.03127292
8477,8477,draw_239,214,16,0.00974698
8478,8478,draw_24,159,8,0.0295549
8479,8479,draw_24,159,9,0.006886965
8480,8480,draw_24,159,10,0.050592146
8481,8481,draw_24,159,11,0.013969112
8482,8482,draw_24,159,12,0.033889429
8483,8483,draw_24,159,13,0.020337859
8484,8484,draw_24,159,14,0.008162591
8485,8485,draw_24,159,15,0.006193514
8486,8486,draw_24,159,16,0.031466754
8487,8487,draw_24,165,8,0.0295549
8488,8488,draw_24,165,9,0.006886965
8489,8489,draw_24,165,10,0.050592146
8490,8490,draw_24,165,11,0.013969112
8491,8491,draw_24,165,12,0.033889429
8492,8492,draw_24,165,13,0.020337859
8493,8493,draw_24,165,14,0.008162591
8494,8494,draw_24,165,15,0.006193514
8495,8495,draw_24,165,16,0.031466754
8496,8496,draw_24,174,8,0.006911433
8497,8497,draw_24,174,9,0.008123872
8498,8498,draw_24,174,10,0.0139256
8499,8499,draw_24,174,11,0.013067528
8500,8500,draw_24,174,12,0.010909609
8501,8501,draw_24,174,13,0.007573373
8502,8502,draw_24,174,14,0.008194492
8503,8503,draw_24,174,15,0.006860773
8504,8504,draw_24,174,16,0.005172588
8505,8505,draw_24,179,8,0.006911433
8506,8506,draw_24,179,9,0.008123872
8507,8507,draw_24,179,10,0.0139256
8508,8508,draw_24,179,11,0.013067528
8509,8509,draw_24,179,12,0.010909609
8510,8510,draw_24,179,13,0.007573373
8511,8511,draw_24,179,14,0.008194492
8512,8512,draw_24,179,15,0.006860773
8513,8513,draw_24,179,16,0.005172588
8514,8514,draw_24,199,8,0.015516037
8515,8515,draw_24,199,9,0.011737106
8516,8516,draw_24,199,10,0.015595289
8517,8517,draw_24,199,11,0.014968525
8518,8518,draw_24,199,12,0.017304075
8519,8519,draw_24,199,13,0.023348348
8520,8520,draw_24,199,14,0.014150314
8521,8521,draw_24,199,15,0.020957489
8522,8522,draw_24,199,16,0.014065449
8523,8523,draw_24,214,8,0.015516037
8524,8524,draw_24,214,9,0.011737106
8525,8525,draw_24,214,10,0.015595289
8526,8526,draw_24,214,11,0.014968525
8527,8527,draw_24,214,12,0.017304075
8528,8528,draw_24,214,13,0.023348348
8529,8529,draw_24,214,14,0.014150314
8530,8530,draw_24,214,15,0.020957489
8531,8531,draw_24,214,16,0.014065449
8532,8532,draw_240,159,8,0.012598932
8533,8533,draw_240,159,9,0.057600002
8534,8534,draw_240,159,10,0.008000132
8535,8535,draw_240,159,11,0.016611835
8536,8536,draw_240,159,12,0.015706989
8537,8537,draw_240,159,13,0.029353325
8538,8538,draw_240,159,14,0.010838711
8539,8539,draw_240,159,15,0.007093013
8540,8540,draw_240,159,16,0.011110591
8541,8541,draw_240,165,8,0.012598932
8542,8542,draw_240,165,9,0.057600002
8543,8543,draw_240,165,10,0.008000132
8544,8544,draw_240,165,11,0.016611835
8545,8545,draw_240,165,12,0.015706989
8546,8546,draw_240,165,13,0.029353325
8547,8547,draw_240,165,14,0.010838711
8548,8548,draw_240,165,15,0.007093013
8549,8549,draw_240,165,16,0.011110591
8550,8550,draw_240,174,8,0.00550652
8551,8551,draw_240,174,9,0.00427105
8552,8552,draw_240,174,10,0.009216665
8553,8553,draw_240,174,11,0.011246529
8554,8554,draw_240,174,12,0.007383851
8555,8555,draw_240,174,13,0.005441633
8556,8556,draw_240,174,14,0.007729141
8557,8557,draw_240,174,15,0.004436481
8558,8558,draw_240,174,16,0.007074112
8559,8559,draw_240,179,8,0.00550652
8560,8560,draw_240,179,9,0.00427105
8561,8561,draw_240,179,10,0.009216665
8562,8562,draw_240,179,11,0.011246529
8563,8563,draw_240,179,12,0.007383851
8564,8564,draw_240,179,13,0.005441633
8565,8565,draw_240,179,14,0.007729141
8566,8566,draw_240,179,15,0.004436481
8567,8567,draw_240,179,16,0.007074112
8568,8568,draw_240,199,8,0.011642992
8569,8569,draw_240,199,9,0.020597547
8570,8570,draw_240,199,10,0.016569092
8571,8571,draw_240,199,11,0.024684712
8572,8572,draw_240,199,12,0.017540983
8573,8573,draw_240,199,13,0.014171734
8574,8574,draw_240,199,14,0.020324243
8575,8575,draw_240,199,15,0.01616346
8576,8576,draw_240,199,16,0.032129426
8577,8577,draw_240,214,8,0.011642992
8578,8578,draw_240,214,9,0.020597547
8579,8579,draw_240,214,10,0.016569092
8580,8580,draw_240,214,11,0.024684712
8581,8581,draw_240,214,12,0.017540983
8582,8582,draw_240,214,13,0.014171734
8583,8583,draw_240,214,14,0.020324243
8584,8584,draw_240,214,15,0.01616346
8585,8585,draw_240,214,16,0.032129426
8586,8586,draw_241,159,8,0.025135784
8587,8587,draw_241,159,9,0.001236359
8588,8588,draw_241,159,10,0.030379867
8589,8589,draw_241,159,11,0.015574528
8590,8590,draw_241,159,12,0.05259573
8591,8591,draw_241,159,13,0.04727381
8592,8592,draw_241,159,14,0.014074796
8593,8593,draw_241,159,15,0.007601834
8594,8594,draw_241,159,16,0.000283136
8595,8595,draw_241,165,8,0.025135784
8596,8596,draw_241,165,9,0.001236359
8597,8597,draw_241,165,10,0.030379867
8598,8598,draw_241,165,11,0.015574528
8599,8599,draw_241,165,12,0.05259573
8600,8600,draw_241,165,13,0.04727381
8601,8601,draw_241,165,14,0.014074796
8602,8602,draw_241,165,15,0.007601834
8603,8603,draw_241,165,16,0.000283136
8604,8604,draw_241,174,8,0.005856703
8605,8605,draw_241,174,9,0.006681844
8606,8606,draw_241,174,10,0.008442799
8607,8607,draw_241,174,11,0.016466073
8608,8608,draw_241,174,12,0.00816284
8609,8609,draw_241,174,13,0.006462929
8610,8610,draw_241,174,14,0.003963432
8611,8611,draw_241,174,15,0.005936831
8612,8612,draw_241,174,16,0.012567925
8613,8613,draw_241,179,8,0.005856703
8614,8614,draw_241,179,9,0.006681844
8615,8615,draw_241,179,10,0.008442799
8616,8616,draw_241,179,11,0.016466073
8617,8617,draw_241,179,12,0.00816284
8618,8618,draw_241,179,13,0.006462929
8619,8619,draw_241,179,14,0.003963432
8620,8620,draw_241,179,15,0.005936831
8621,8621,draw_241,179,16,0.012567925
8622,8622,draw_241,199,8,0.020198004
8623,8623,draw_241,199,9,0.01320563
8624,8624,draw_241,199,10,0.014659962
8625,8625,draw_241,199,11,0.019243541
8626,8626,draw_241,199,12,0.015564471
8627,8627,draw_241,199,13,0.019306345
8628,8628,draw_241,199,14,0.011250896
8629,8629,draw_241,199,15,0.01510978
8630,8630,draw_241,199,16,0.004352492
8631,8631,draw_241,214,8,0.020198004
8632,8632,draw_241,214,9,0.01320563
8633,8633,draw_241,214,10,0.014659962
8634,8634,draw_241,214,11,0.019243541
8635,8635,draw_241,214,12,0.015564471
8636,8636,draw_241,214,13,0.019306345
8637,8637,draw_241,214,14,0.011250896
8638,8638,draw_241,214,15,0.01510978
8639,8639,draw_241,214,16,0.004352492
8640,8640,draw_242,159,8,0.018651141
8641,8641,draw_242,159,9,0.074860906
8642,8642,draw_242,159,10,0.01670554
8643,8643,draw_242,159,11,0.013558426
8644,8644,draw_242,159,12,0.015858304
8645,8645,draw_242,159,13,0.043715363
8646,8646,draw_242,159,14,0.024192928
8647,8647,draw_242,159,15,0.02577428
8648,8648,draw_242,159,16,0.039841084
8649,8649,draw_242,165,8,0.018651141
8650,8650,draw_242,165,9,0.074860906
8651,8651,draw_242,165,10,0.01670554
8652,8652,draw_242,165,11,0.013558426
8653,8653,draw_242,165,12,0.015858304
8654,8654,draw_242,165,13,0.043715363
8655,8655,draw_242,165,14,0.024192928
8656,8656,draw_242,165,15,0.02577428
8657,8657,draw_242,165,16,0.039841084
8658,8658,draw_242,174,8,0.005555966
8659,8659,draw_242,174,9,0.008915946
8660,8660,draw_242,174,10,0.005152419
8661,8661,draw_242,174,11,0.007815093
8662,8662,draw_242,174,12,0.005883332
8663,8663,draw_242,174,13,0.010875392
8664,8664,draw_242,174,14,0.007799844
8665,8665,draw_242,174,15,0.007588146
8666,8666,draw_242,174,16,0.006118603
8667,8667,draw_242,179,8,0.005555966
8668,8668,draw_242,179,9,0.008915946
8669,8669,draw_242,179,10,0.005152419
8670,8670,draw_242,179,11,0.007815093
8671,8671,draw_242,179,12,0.005883332
8672,8672,draw_242,179,13,0.010875392
8673,8673,draw_242,179,14,0.007799844
8674,8674,draw_242,179,15,0.007588146
8675,8675,draw_242,179,16,0.006118603
8676,8676,draw_242,199,8,0.016798355
8677,8677,draw_242,199,9,0.025959795
8678,8678,draw_242,199,10,0.011043966
8679,8679,draw_242,199,11,0.010826979
8680,8680,draw_242,199,12,0.009772818
8681,8681,draw_242,199,13,0.017144065
8682,8682,draw_242,199,14,0.014854803
8683,8683,draw_242,199,15,0.054599629
8684,8684,draw_242,199,16,0.030432034
8685,8685,draw_242,214,8,0.016798355
8686,8686,draw_242,214,9,0.025959795
8687,8687,draw_242,214,10,0.011043966
8688,8688,draw_242,214,11,0.010826979
8689,8689,draw_242,214,12,0.009772818
8690,8690,draw_242,214,13,0.017144065
8691,8691,draw_242,214,14,0.014854803
8692,8692,draw_242,214,15,0.054599629
8693,8693,draw_242,214,16,0.030432034
8694,8694,draw_243,159,8,0.009806593
8695,8695,draw_243,159,9,0.016695309
8696,8696,draw_243,159,10,0.015034602
8697,8697,draw_243,159,11,0.020310291
8698,8698,draw_243,159,12,0.030807467
8699,8699,draw_243,159,13,0.017355436
8700,8700,draw_243,159,14,0.015507506
8701,8701,draw_243,159,15,0.011628178
8702,8702,draw_243,159,16,0.037533902
8703,8703,draw_243,165,8,0.009806593
8704,8704,draw_243,165,9,0.016695309
8705,8705,draw_243,165,10,0.015034602
8706,8706,draw_243,165,11,0.020310291
8707,8707,draw_243,165,12,0.030807467
8708,8708,draw_243,165,13,0.017355436
8709,8709,draw_243,165,14,0.015507506
8710,8710,draw_243,165,15,0.011628178
8711,8711,draw_243,165,16,0.037533902
8712,8712,draw_243,174,8,0.005704065
8713,8713,draw_243,174,9,0.006854468
8714,8714,draw_243,174,10,0.00617349
8715,8715,draw_243,174,11,0.007352745
8716,8716,draw_243,174,12,0.00746534
8717,8717,draw_243,174,13,0.007222896
8718,8718,draw_243,174,14,0.007974349
8719,8719,draw_243,174,15,0.004422611
8720,8720,draw_243,174,16,0.008524323
8721,8721,draw_243,179,8,0.005704065
8722,8722,draw_243,179,9,0.006854468
8723,8723,draw_243,179,10,0.00617349
8724,8724,draw_243,179,11,0.007352745
8725,8725,draw_243,179,12,0.00746534
8726,8726,draw_243,179,13,0.007222896
8727,8727,draw_243,179,14,0.007974349
8728,8728,draw_243,179,15,0.004422611
8729,8729,draw_243,179,16,0.008524323
8730,8730,draw_243,199,8,0.016648396
8731,8731,draw_243,199,9,0.021076681
8732,8732,draw_243,199,10,0.014424019
8733,8733,draw_243,199,11,0.020253759
8734,8734,draw_243,199,12,0.01876174
8735,8735,draw_243,199,13,0.006578064
8736,8736,draw_243,199,14,0.020775409
8737,8737,draw_243,199,15,0.012638418
8738,8738,draw_243,199,16,0.020380049
8739,8739,draw_243,214,8,0.016648396
8740,8740,draw_243,214,9,0.021076681
8741,8741,draw_243,214,10,0.014424019
8742,8742,draw_243,214,11,0.020253759
8743,8743,draw_243,214,12,0.01876174
8744,8744,draw_243,214,13,0.006578064
8745,8745,draw_243,214,14,0.020775409
8746,8746,draw_243,214,15,0.012638418
8747,8747,draw_243,214,16,0.020380049
8748,8748,draw_244,159,8,0.008407366
8749,8749,draw_244,159,9,0.009707268
8750,8750,draw_244,159,10,0.020322162
8751,8751,draw_244,159,11,0.009842084
8752,8752,draw_244,159,12,0.018744521
8753,8753,draw_244,159,13,0.007162809
8754,8754,draw_244,159,14,0.028716057
8755,8755,draw_244,159,15,0.011705447
8756,8756,draw_244,159,16,0.070975869
8757,8757,draw_244,165,8,0.008407366
8758,8758,draw_244,165,9,0.009707268
8759,8759,draw_244,165,10,0.020322162
8760,8760,draw_244,165,11,0.009842084
8761,8761,draw_244,165,12,0.018744521
8762,8762,draw_244,165,13,0.007162809
8763,8763,draw_244,165,14,0.028716057
8764,8764,draw_244,165,15,0.011705447
8765,8765,draw_244,165,16,0.070975869
8766,8766,draw_244,174,8,0.012028464
8767,8767,draw_244,174,9,0.009268399
8768,8768,draw_244,174,10,0.006527945
8769,8769,draw_244,174,11,0.007240955
8770,8770,draw_244,174,12,0.008370769
8771,8771,draw_244,174,13,0.005674614
8772,8772,draw_244,174,14,0.005047218
8773,8773,draw_244,174,15,0.014189532
8774,8774,draw_244,174,16,0.007021124
8775,8775,draw_244,179,8,0.012028464
8776,8776,draw_244,179,9,0.009268399
8777,8777,draw_244,179,10,0.006527945
8778,8778,draw_244,179,11,0.007240955
8779,8779,draw_244,179,12,0.008370769
8780,8780,draw_244,179,13,0.005674614
8781,8781,draw_244,179,14,0.005047218
8782,8782,draw_244,179,15,0.014189532
8783,8783,draw_244,179,16,0.007021124
8784,8784,draw_244,199,8,0.017845554
8785,8785,draw_244,199,9,0.014045855
8786,8786,draw_244,199,10,0.012360256
8787,8787,draw_244,199,11,0.018075455
8788,8788,draw_244,199,12,0.013815583
8789,8789,draw_244,199,13,0.017176808
8790,8790,draw_244,199,14,0.008436079
8791,8791,draw_244,199,15,0.008547769
8792,8792,draw_244,199,16,0.032361957
8793,8793,draw_244,214,8,0.017845554
8794,8794,draw_244,214,9,0.014045855
8795,8795,draw_244,214,10,0.012360256
8796,8796,draw_244,214,11,0.018075455
8797,8797,draw_244,214,12,0.013815583
8798,8798,draw_244,214,13,0.017176808
8799,8799,draw_244,214,14,0.008436079
8800,8800,draw_244,214,15,0.008547769
8801,8801,draw_244,214,16,0.032361957
8802,8802,draw_245,159,8,0.020913971
8803,8803,draw_245,159,9,0.067555268
8804,8804,draw_245,159,10,0.001667233
8805,8805,draw_245,159,11,0.036519591
8806,8806,draw_245,159,12,0.049949381
8807,8807,draw_245,159,13,0.002152733
8808,8808,draw_245,159,14,0.021294088
8809,8809,draw_245,159,15,0.019679322
8810,8810,draw_245,159,16,0.026293761
8811,8811,draw_245,165,8,0.020913971
8812,8812,draw_245,165,9,0.067555268
8813,8813,draw_245,165,10,0.001667233
8814,8814,draw_245,165,11,0.036519591
8815,8815,draw_245,165,12,0.049949381
8816,8816,draw_245,165,13,0.002152733
8817,8817,draw_245,165,14,0.021294088
8818,8818,draw_245,165,15,0.019679322
8819,8819,draw_245,165,16,0.026293761
8820,8820,draw_245,174,8,0.006402685
8821,8821,draw_245,174,9,0.013431667
8822,8822,draw_245,174,10,0.007938634
8823,8823,draw_245,174,11,0.008705106
8824,8824,draw_245,174,12,0.008005653
8825,8825,draw_245,174,13,0.006707509
8826,8826,draw_245,174,14,0.004237151
8827,8827,draw_245,174,15,0.003459366
8828,8828,draw_245,174,16,0.007721429
8829,8829,draw_245,179,8,0.006402685
8830,8830,draw_245,179,9,0.013431667
8831,8831,draw_245,179,10,0.007938634
8832,8832,draw_245,179,11,0.008705106
8833,8833,draw_245,179,12,0.008005653
8834,8834,draw_245,179,13,0.006707509
8835,8835,draw_245,179,14,0.004237151
8836,8836,draw_245,179,15,0.003459366
8837,8837,draw_245,179,16,0.007721429
8838,8838,draw_245,199,8,0.022632835
8839,8839,draw_245,199,9,0.011431796
8840,8840,draw_245,199,10,0.012230478
8841,8841,draw_245,199,11,0.013404788
8842,8842,draw_245,199,12,0.012655488
8843,8843,draw_245,199,13,0.019021142
8844,8844,draw_245,199,14,0.014153968
8845,8845,draw_245,199,15,0.020908702
8846,8846,draw_245,199,16,0.038943335
8847,8847,draw_245,214,8,0.022632835
8848,8848,draw_245,214,9,0.011431796
8849,8849,draw_245,214,10,0.012230478
8850,8850,draw_245,214,11,0.013404788
8851,8851,draw_245,214,12,0.012655488
8852,8852,draw_245,214,13,0.019021142
8853,8853,draw_245,214,14,0.014153968
8854,8854,draw_245,214,15,0.020908702
8855,8855,draw_245,214,16,0.038943335
8856,8856,draw_246,159,8,0.022940118
8857,8857,draw_246,159,9,0.027510328
8858,8858,draw_246,159,10,0.021682483
8859,8859,draw_246,159,11,0.010804489
8860,8860,draw_246,159,12,0.019148878
8861,8861,draw_246,159,13,0.010764515
8862,8862,draw_246,159,14,0.006223724
8863,8863,draw_246,159,15,0.009787949
8864,8864,draw_246,159,16,0.075062964
8865,8865,draw_246,165,8,0.022940118
8866,8866,draw_246,165,9,0.027510328
8867,8867,draw_246,165,10,0.021682483
8868,8868,draw_246,165,11,0.010804489
8869,8869,draw_246,165,12,0.019148878
8870,8870,draw_246,165,13,0.010764515
8871,8871,draw_246,165,14,0.006223724
8872,8872,draw_246,165,15,0.009787949
8873,8873,draw_246,165,16,0.075062964
